ds,yhat,yhat_lower,yhat_upper
2024-07-25,83.34893424423231,48.94097791288146,117.57920902820409
2024-07-26,84.18300418860055,53.636342583338426,118.99237397980946
2024-07-27,82.75133265072535,48.50484282633891,115.07767869121506
2024-07-28,82.52108912620035,48.11748836676705,118.39314171135634
2024-07-29,85.07147705551213,50.76693099110301,116.10114097769723
2024-07-30,81.74779449475395,46.58929147362674,114.78225536879609
2024-07-31,80.90282037211475,46.78110470311605,111.96710267276903
2024-08-01,87.04280987694766,54.53794184467968,120.13074867006591
2024-08-02,88.9445426995199,56.12470668926685,124.14317915544576
2024-08-03,88.51791379941936,53.668610818453,122.70622080602297
2024-08-04,89.2103230776859,55.63193102678944,122.05994580560797
2024-08-05,92.58284046084384,61.61820003309288,127.45834173825877
2024-08-06,89.96471539340565,57.68018281345773,126.25932080215216
2024-08-07,89.69516297664003,56.79986064713771,122.01663631226452
2024-08-08,96.2696998599924,63.64751134669068,128.31319543001692
2024-08-09,98.45746466630953,63.42430518165862,130.10926156483097
2024-08-10,98.1640054222367,65.45005409217116,131.6390121861284
2024-08-11,98.83578511942072,66.42270496577393,134.12735838098396
2024-08-12,102.03637864435973,67.51372131910064,137.7760525720795
2024-08-13,99.10092905633792,64.79766458258949,133.81521725751423
2024-08-14,98.37779652464455,64.94969288595023,130.08418854467416
2024-08-15,104.37467628041551,71.95772705393149,138.35326455196227
2024-08-16,105.87562566651609,73.51653481788206,140.6774678285465
2024-08-17,104.80348998654847,72.25860478379178,138.16577791638616
2024-08-18,104.62398721088502,72.80397171665334,138.64786105143003
2024-08-19,106.92143529616983,73.69673993296733,140.31463870264614
2024-08-20,103.05270174412661,69.78169087561662,136.55223160254235
2024-08-21,101.38832137552143,67.05274739653632,134.8435742956058
2024-08-22,106.45807192111171,72.62361603255825,140.5692329625174
2024-08-23,107.06746104283698,71.3179149008118,140.81155944933306
2024-08-24,105.15962794974037,70.63012283964943,139.27433012195576
2024-08-25,104.21893272571816,70.52674645130982,139.06925915695788
2024-08-26,105.84622944963027,73.43049127225912,139.95582883016064
2024-08-27,101.41241401648821,65.72376521458946,134.84252659569938
2024-08-28,99.29920259485813,65.12782463662076,135.8164421364296
2024-08-29,104.04443871311202,71.39822969054424,138.82766307889764
2024-08-30,104.45838920395616,69.18514936166018,135.75859125955853
2024-08-31,102.48553685284269,69.26789345908901,136.60484296354358
2024-09-01,101.60814550776254,66.90720360200997,136.4263304893312
2024-09-02,103.4215942630706,70.34868281588744,136.51521120834093
2024-09-03,99.28807005370791,65.90340890264633,129.72411792344306
2024-09-04,97.57757095922621,65.99470670262055,130.2395419853152
2024-09-05,102.81351261142332,69.4325499406972,136.34831403532974
2024-09-06,103.78939051818622,69.34604094299785,137.51863191335255
2024-09-07,102.43099710748393,68.10163888854369,137.5002264790306
2024-09-08,102.20045880475962,69.5560727220209,137.277382379598
2024-09-09,104.6720781833278,70.38043454108306,138.94894384800457
2024-09-10,101.18655809889107,68.34424680983206,136.0861253829253
2024-09-11,100.09254714551834,67.1295206015487,134.46145213316782
2024-09-12,105.89278564198379,72.58325305045587,139.90026667935746
2024-09-13,107.36129187700504,72.89028913335925,143.35718459092388
2024-09-14,106.40607474806748,73.83706206775356,143.8286381079112
2024-09-15,106.47362615928911,71.9612022464038,141.5351911927373
2024-09-16,109.1251672719915,77.98611840805188,143.71149694976765
2024-09-17,105.69121583536662,72.57445348058965,140.3673029886285
2024-09-18,104.51340573558039,68.0606932075206,138.57966319523308
2024-09-19,110.09083144356926,75.68527606135147,143.0111155667153
2024-09-20,111.19735238461038,74.56206543503639,143.09146344938154
2024-09-21,109.7443405685789,75.55448272020519,141.15252840995117
2024-09-22,109.18512402772944,73.24793795460644,144.6602021566019
2024-09-23,111.09110131284258,75.81800521047185,144.99553756258578
2024-09-24,106.80609736956697,72.17870480434308,142.66701557244366
2024-09-25,104.68789687896336,69.8026938246577,138.83974791054143
2024-09-26,109.25423441331442,75.07285120250549,141.11116994037425
2024-09-27,109.29968465071241,74.28769287884286,144.50759428742137
2024-09-28,106.757945569063,72.46441141314966,138.75935712689414
2024-09-29,105.1057778640434,73.5129206833415,138.40074779961867
2024-09-30,105.93858740955271,71.59825222568568,139.77604451961972
2024-10-01,100.6242332451018,67.49326235572555,135.05269839960775
2024-10-02,97.54400964994062,64.00439831155357,130.15294345393912
2024-10-03,101.23809415756133,67.55237385691825,133.60986266077452
2024-10-04,100.52191700049357,64.82107298078859,132.57232816916274
2024-10-05,97.34795662139854,60.438789126434315,131.81880533072484
2024-10-06,95.20923542157755,62.57147694202845,128.75037696482207
2024-10-07,95.71451246482832,60.4615809276824,129.52418102474275
2024-10-08,90.24176428417135,57.54388937580651,123.88654753322616
2024-10-09,87.17890958406436,54.73926518108141,120.09868460296833
2024-10-10,91.06907538425278,56.545358861390845,126.0772369181785
2024-10-11,90.72686407511209,58.02439497041061,121.30897152686327
2024-10-12,88.10012827761759,54.30435883829768,123.07841140723491
2024-10-13,86.67352814224049,54.43581752201939,121.30490273844028
2024-10-14,88.04386649418652,53.83996167659781,122.84691344058268
2024-10-15,83.57378992784498,46.64349742774793,113.93247295962428
2024-10-16,81.63280695843439,46.11856525295664,116.80063651781222
2024-10-17,86.74291453157849,52.11337468858662,116.81948352241591
2024-10-18,87.69528475991076,53.19555677587937,121.16697249146165
2024-10-19,86.41250993907525,53.21239380177878,117.96456808298254
2024-10-20,86.35267062702695,50.24316161622455,120.2633468154836
2024-10-21,89.08521153869282,54.164430373289825,121.66163063060753
2024-10-22,85.94520212733434,49.2130248378403,119.42074009948938
2024-10-23,85.27492139105658,51.43978052358521,118.57491146214434
2024-10-24,91.57004653630295,58.43011292333246,125.4986695990854
2024-10-25,93.59688583969795,61.928632665915664,126.38445269312895
2024-10-26,93.25514260482055,60.32747323982841,126.23451907287239
2024-10-27,93.98246443645404,59.616628624032124,127.17597834160082
2024-10-28,97.33075282294323,63.65076190786452,130.9032113695683
2024-10-29,94.62080112680003,58.21650309049851,125.6818727780271
2024-10-30,94.18419289876844,60.892102661129535,127.60998251228612
2024-10-31,100.50973382505119,68.79123557195248,135.2585729670357
2024-11-01,102.36085272954502,69.63484415714105,137.5421096410577
2024-11-02,101.63845510206406,68.70271001036444,137.98594960060663
2024-11-03,101.78548149815481,69.21204150743462,133.02447430391885
2024-11-04,104.36314549654576,70.28885551444817,137.63300172266517
2024-11-05,100.70542057709342,67.49063388027382,135.7204185175959
2024-11-06,99.16071063630639,61.04282646600753,134.14733526061013
2024-11-07,104.23798171836437,71.66317916309573,137.19496094380884
2024-11-08,104.72379603998193,69.29502774173103,139.19664342537024
2024-11-09,102.54473870665437,67.39519657722911,137.29625401905162
2024-11-10,101.17149752825794,66.57937783309323,135.24155657650613
2024-11-11,102.1945796644658,68.4089965213093,132.7435331282801
2024-11-12,96.97824431853142,64.56300424464999,131.8330650112904
2024-11-13,93.90159667907679,61.28576733324224,126.71776676749077
2024-11-14,97.50413160392819,62.97469589273927,129.4704278193659
2024-11-15,96.60217927308604,59.99682368682187,130.57431220128518
2024-11-16,93.15075438632806,58.19242565945982,127.15334156768449
2024-11-17,90.64708031880228,58.06597451531274,124.86106833053921
2024-11-18,90.70578258603882,57.92579631634608,125.40162138538122
2024-11-19,84.71234091670014,52.37083908706117,117.70129336181854
2024-11-20,81.0637544277266,48.957661103013756,113.51850082339304
2024-11-21,84.31371679651875,51.83662978067599,117.7455201741082
2024-11-22,83.28876097272433,49.803853240261915,117.27662886222868
2024-11-23,79.94988111087916,47.447160633150816,113.20563259433219
2024-11-24,77.79590791383077,44.483948886987456,110.83741849039461
2024-11-25,78.43863510464622,46.31211457862877,114.94009545371888
2024-11-26,73.25628817405007,36.589777759252456,109.0363838895007
2024-11-27,70.63429024676341,37.563698572868944,105.98175114896053
2024-11-28,75.1106207297572,40.84837092105693,109.38968597260569
2024-11-29,75.4922235189868,40.97881556632865,108.68807189736894
2024-11-30,73.71696816833831,39.38264416600191,108.61078031392908
2024-12-01,73.25743448553584,39.46561860868912,107.07709731542539
2024-12-02,75.69651118894402,42.305230549149535,111.79016779417623
2024-12-03,72.3813914429049,36.94285252578024,106.97442439644057
2024-12-04,71.66491067743412,37.28381262274371,104.17635865118191
2024-12-05,78.05151196872218,44.49190612544271,112.98898026031497
2024-12-06,80.31428460005483,45.46366961766235,111.57497152640865
2024-12-07,80.35756747199997,48.39394299072061,115.31475972997252
2024-12-08,81.6213757415961,48.8643872883695,114.61883659266442
2024-12-09,85.65762905560219,51.41193603350853,118.04076220553921
2024-12-10,83.78475205736338,50.02750042676332,118.78470241211852
2024-12-11,84.32958070826584,49.85228963885837,118.85563804417964
2024-12-12,91.77384838844912,60.073541192815554,124.13149571057983
2024-12-13,94.87168684481024,62.303074514200134,130.2581374158229
2024-12-14,95.51262408047215,65.54148538724617,129.47824665744207
2024-12-15,97.12632915155649,62.93594926050232,129.62577649593186
2024-12-16,101.25907521519757,68.15534862588537,137.8890961270636
2024-12-17,99.22848595429284,66.17955304595436,132.85618129304484
2024-12-18,99.36549505193825,68.5184298350189,132.76432547741152
2024-12-19,106.16079055250964,72.72538264385966,139.31836419055986
2024-12-20,108.38217887897682,75.36437984479292,142.01301719114738
2024-12-21,107.93735216836554,76.05153774335139,142.86071880847658
2024-12-22,108.27831232739481,73.64878802981951,140.48658358813736
2024-12-23,110.97742842244256,76.87840068261603,144.91649609644168
2024-12-24,107.38169956154005,72.69044337411634,140.9238731307818
2024-12-25,105.85416162644592,70.72966600268835,140.2007490175887
2024-12-26,110.91971988508485,78.08620132553067,144.50893164252025
2024-12-27,111.38185377523867,76.61854023951378,143.07465668418615
2024-12-28,109.18469016506494,77.52294147211336,143.9501893726233
2024-12-29,107.81671201032971,75.38536113855395,141.39385207820325
2024-12-30,108.88609316917571,76.01966792990247,142.13804843163607
2024-12-31,103.77424601258681,71.65126688312925,135.61897618105306
2025-01-01,100.87653471945893,67.89178121197118,131.79005939288757
2025-01-02,104.7474505637849,71.9504777918864,136.63200391871942
2025-01-03,104.2167092098034,70.63669607408356,139.27555673867585
2025-01-04,101.25077919340721,66.06161276331024,135.950638677527
2025-01-05,99.35612025609917,64.55058812449172,132.06666775718494
2025-01-06,100.15413263350064,65.57794758620494,135.84995675244363
2025-01-07,95.03441264532393,62.498230567468234,128.2910901169308
2025-01-08,92.39527433497246,58.13959845088711,126.42149082702393
2025-01-09,96.78883830478486,62.86970734926361,134.54525312702344
2025-01-10,97.03715044620859,62.82544216330257,129.15685949483503
2025-01-11,95.09384018417911,61.199512313412114,127.72442818331291
2025-01-12,94.44759505843554,58.86246374693483,125.89251394941861
2025-01-13,96.69744862346299,65.25520887684979,131.16539192345243
2025-01-14,93.20647067625212,59.1670404733061,125.82856272923533
2025-01-15,92.34281111234488,59.18339207188665,129.48875313399517
2025-01-16,98.62538815869209,64.59185812238297,133.41849147398185
2025-01-17,100.84067151544986,65.91188164058467,133.8580192831136
2025-01-18,100.90505640290623,65.9726921097032,135.807574149309
2025-01-19,102.26909042381034,66.81727409033762,134.23166349223723
2025-01-20,106.49353445104154,74.42862196693632,142.20456030933298
2025-01-21,104.90383018784473,70.05058741792023,140.0004549796342
2025-01-22,105.83190912852744,73.5898762628524,137.90879183072815
2025-01-23,113.76261724435346,82.54732265935006,149.28039823669215
2025-01-24,117.45119004327046,85.0268792172387,153.47113436595566
2025-01-25,118.78625894556383,83.75691239001404,155.3216864052122
2025-01-26,121.19463712350898,88.48172373742838,155.09717832489383
2025-01-27,126.21785374818953,92.08374101846215,161.05955688560027
2025-01-28,125.16699887819173,91.37194762234665,160.23310667700824
2025-01-29,126.36480538674178,92.64530151809375,160.83650439682398
2025-01-30,134.29223620969287,99.73505441718557,167.7732604599945
2025-01-31,137.7060079628103,106.74838423303152,173.46192571763137
2025-02-01,138.50153081172436,102.0316723126789,173.47957329670453
2025-02-02,140.11751426489278,107.11088110801538,174.45908398316396
2025-02-03,144.11221191686963,108.81807254853244,176.03296668220617
2025-02-04,141.8178739431652,106.21343859168569,176.49558653862294
2025-02-05,141.58234265225238,108.62255413799008,176.17498535137625
2025-02-06,147.91507044172425,115.112652373737,182.69308674650696
2025-02-07,149.60400415845606,116.26769518970143,184.2865113999546
2025-02-08,148.57783032735946,113.43840447274039,182.36913168351145
2025-02-09,148.30984675956103,116.14751063971181,183.2038677689506
2025-02-10,150.3934503241164,116.15070491586819,183.81302884014195
2025-02-11,146.1958269590683,113.00318415444679,179.54982275902628
2025-02-12,144.09879661775142,110.57213032459164,178.17626196228025
2025-02-13,148.64410958715067,110.89333680364103,183.3657064450516
2025-02-14,148.64965458264498,113.84504238837228,182.83656685277614
2025-02-15,146.0710883795294,111.36062720645246,177.9641322200492
2025-02-16,144.40516634746052,111.29780319587171,178.32853742997182
2025-02-17,145.26477573490672,111.28422900605379,176.0110224274941
2025-02-18,140.03226776625203,107.00706732927243,170.90622498981418
2025-02-19,137.10004891751234,102.10061640893711,172.24984090252593
2025-02-20,141.01573297434393,106.49539309028918,172.55006381966555
2025-02-21,140.59831681706112,105.5915688915362,176.75830965863543
2025-02-22,137.79988954444386,102.55822559385871,172.29019955608354
2025-02-23,136.10915147111479,102.83297439364152,172.21491472701805
2025-02-24,137.12673940063976,103.33455110117166,171.67400496039411
2025-02-25,132.21894631352566,99.24617092827519,165.25494750564727
2025-02-26,129.7587856369474,95.07359891976762,164.0579711375038
2025-02-27,134.27168945579567,101.11324699266703,167.18680259730138
2025-02-28,134.55228966243527,97.86495874334743,169.74241147762612
2025-03-01,132.5267763139221,98.61667375705706,166.75814693282004
2025-03-02,131.6570933988453,100.06870401333487,166.32891387592113
2025-03-03,133.51695149011607,100.41742594309105,167.89953527873496
2025-03-04,129.44622832967573,95.32941712442624,163.03070664504713
2025-03-05,127.7926906680996,96.67419441996785,161.7390825825974
2025-03-06,133.05831056763898,101.24039247290308,168.6272305546547
2025-03-07,134.0166100709884,99.79498553516567,167.8482717436839
2025-03-08,132.57551488075921,100.50914347893448,165.61352786042804
2025-03-09,132.18196541306168,98.3702186580311,166.94339838988614
2025-03-10,134.39825495010405,101.7331873267792,169.92858808784584
2025-03-11,130.55665851208212,99.76281265630085,167.26302933702837
2025-03-12,129.00128085243617,97.41415519501201,160.70345626174378
2025-03-13,134.234394490143,101.05373526853006,171.46255545867734
2025-03-14,135.03370206074032,101.25052053837977,167.37520222877123
2025-03-15,133.31500666630544,99.59597074587838,167.94317174349013
2025-03-16,132.5365441930935,99.3639571345835,163.64154248224378
2025-03-17,134.27495534906913,103.08144976106874,170.68383906237892
2025-03-18,129.87947125283867,95.3321764217607,162.5050861462804
2025-03-19,127.71325317503049,95.46571689454423,162.0855012570566
2025-03-20,132.2991710907278,100.51870012842465,166.67516821333845
2025-03-21,132.43647037506878,97.23622696689087,165.59872440602106
2025-03-22,130.0628262144329,97.14311966816781,163.74371320716403
2025-03-23,128.65805604694856,92.70704692730641,163.21803759147582
2025-03-24,129.81948414855782,96.72665591875216,163.9124061573249
2025-03-25,124.91554817987034,88.21413053605148,157.5287410562748
2025-03-26,122.32660341276852,87.03959587354932,154.12251121778215
2025-03-27,126.59022327367835,91.05380226936866,159.251422192058
2025-03-28,126.51745789740175,93.20024622710676,160.2078687860091
2025-03-29,124.05456076165628,87.71746760165193,156.67287916372916
2025-03-30,122.6864620570849,89.03696256673338,156.05954367167266
2025-03-31,124.0119888867873,90.6408764938874,159.793250454692
2025-04-01,119.39742557432106,86.61324805249755,153.3720806923513
2025-04-02,117.21737066664457,82.89798982503568,147.36006657530476
2025-04-03,122.0001875248513,88.04296834069669,155.6833054340327
2025-04-04,122.54450589492492,91.35017969744297,159.2170102349167
2025-04-05,120.78127778958299,89.37055666671901,154.62372992534364
2025-04-06,120.17765734445356,86.44323615948866,154.65595701989847
2025-04-07,122.31269374070348,86.26193384981254,156.00371938491745
2025-04-08,118.53141775972951,84.82132041153461,149.66715255688942
2025-04-09,117.186264465915,83.45114298872093,152.80154561884194
2025-04-10,122.78311382387729,87.39220895212799,154.4899681869693
2025-04-11,124.09839095778963,91.30158908011525,159.3968422331397
2025-04-12,123.04171351700516,88.86983643822441,158.46594915046478
2025-04-13,123.06034018255812,89.6279222845385,157.75510944109092
2025-04-14,125.71539442763954,93.27047776439669,157.93661105747768
2025-04-15,122.33643016015482,88.47007313753139,159.8428825479253
2025-04-16,121.26326921720724,88.80826410724968,157.11064249696759
2025-04-17,126.9923817245325,91.98165274750258,162.33861557718265
2025-04-18,128.29424225075803,95.42522195940488,163.11717455718517
2025-04-19,127.07614268410214,92.24596583254119,161.24165277858145
2025-04-20,126.7867117344054,93.39299295670662,161.11275814793018
2025-04-21,128.99211355022953,95.27708514132301,164.5325668195372
2025-04-22,125.0304929965346,92.86360372820398,159.2814375334456
2025-04-23,123.25360098823913,90.2214881921042,157.59572132551563
2025-04-24,128.17287672666316,94.49513477765423,163.03305959694998
2025-04-25,128.57642784623104,93.29526209529934,163.73057776734146
2025-04-26,126.39139949992912,91.84209660554643,160.18188230944622
2025-04-27,125.08799412620145,90.90607246764813,156.8054403702222
2025-04-28,126.25512766655768,92.16395820407448,161.20191033383364
2025-04-29,121.25430410438828,86.70116585282697,156.50997525046952
2025-04-30,118.46065674173906,83.36068837527442,149.84588082897784
2025-05-01,122.40844835464816,87.31871366733034,154.177965961514
2025-05-02,121.9074864007778,87.40870194663144,156.06014739030255
2025-05-03,118.90495894145957,83.91183442504759,152.1128095444031
2025-05-04,116.88896674196536,83.05504625576542,150.57315184214298
2025-05-05,117.46374974726442,84.95365748447792,152.15444419211525
2025-05-06,112.00320064760973,78.09148550983757,147.53917086679198
2025-05-07,108.89162289651476,76.40732100177196,143.1329640892761
2025-05-08,112.66903216068282,79.69269445879051,149.55139333512125
2025-05-09,112.14746193123203,75.32473806132879,146.70330325800919
2025-05-10,109.27278112128768,75.10183884454703,140.1752591229482
2025-05-11,107.52829884256973,74.288926790311,141.9078579426663
2025-05-12,108.51015187171278,73.83554092143505,142.428849950891
2025-05-13,103.58106250837152,70.88516003172575,136.8274532453005
2025-05-14,101.11141699622925,68.37412603155006,136.22106038769218
2025-05-15,105.62495432718158,72.52809349986543,141.01157594843622
2025-05-16,105.91551526833689,73.19373638709295,138.24184606254443
2025-05-17,103.90934718256307,69.24210401772325,137.80995011445842
2025-05-18,103.06922645368641,67.16884984399687,136.2285645335268
2025-05-19,104.97037998813343,70.69118252773742,139.25846317230435
2025-05-20,100.9547791215138,68.18578458987504,136.00233754419364
2025-05-21,99.37274180383073,65.39512137768067,131.83093834150043
2025-05-22,104.72911904357152,73.47371273248122,140.42328205993013
2025-05-23,105.80050245853478,72.78464330816622,138.83731631248318
2025-05-24,104.49793664807787,70.0727923817871,138.5231350937438
2025-05-25,104.27138789059674,72.74776288610119,140.60130341666886
2025-05-26,106.68594204981386,73.88634229560542,139.59909095942947
2025-05-27,103.07629842930001,69.82466254577366,134.82443282180589
2025-05-28,101.78849100587894,69.83952382812798,136.6255988532559
2025-05-29,107.3261108321574,73.65118109674684,141.7617945679706
2025-05-30,108.46746656402456,74.62306986171843,142.7477177854443
2025-05-31,107.12816921252448,72.69238024096394,142.06881384569974
2025-06-01,106.7653972048633,71.0325161207281,140.7313531555869
2025-06-02,108.95382127203388,74.82129876152841,145.37079169802615
2025-06-03,105.03976439317267,72.05972468396564,140.94384869844296
2025-06-04,103.38253832828836,67.58282373252453,136.08569457297577
2025-06-05,108.50024193669292,75.59408591723442,143.55566241194472
2025-06-06,109.18647066920008,75.25121667733546,142.8382521694555
2025-06-07,107.37243636583354,71.24814852187795,139.001700563711
2025-06-08,106.53076678387245,71.81700380023906,139.73442052508778
2025-06-09,108.25097760518193,76.34624586191019,144.22244978689912
2025-06-10,103.8932049222027,69.18255126942483,140.076078554959
2025-06-11,101.8291516843617,68.74016440177803,135.64647909966254
2025-06-12,106.58754411947808,73.22843882875252,141.4210468584316
2025-06-13,106.97055686186953,71.13678781972368,141.54407691691983
2025-06-14,104.91571361051345,72.34181612278935,137.27846047919616
2025-06-15,103.89953850004693,69.93612269824305,137.40502663946157
2025-06-16,105.51295465129833,72.53965719288902,137.64815085116916
2025-06-17,101.11501946829291,65.85505708592007,134.60640537172083
2025-06-18,99.07394954913511,67.18581410469349,132.8747154091068
2025-06-19,103.91272845456467,68.49327394138086,138.66380963501265
2025-06-20,104.42575122643157,72.30502466195827,137.96096304058554
2025-06-21,102.54100571306915,68.88947473014034,137.20489210622202
2025-06-22,101.72405738953248,70.69921790233296,135.99780354691273
2025-06-23,103.5538241588728,68.9992041233138,138.5576505448237
2025-06-24,99.37671952331277,65.79135452445945,134.0239773684067
2025-06-25,97.548104918879,62.52603485212089,131.75405685337077
2025-06-26,102.57833187374897,70.22499530673235,138.09184059645264
2025-06-27,103.2498150709549,71.01919478536446,137.46242553493295
2025-06-28,101.4796237658684,68.92855124836564,136.4495506595009
2025-06-29,100.72384615620784,68.97782798657059,134.66330634982683
2025-06-30,102.55370196900276,67.80516418019033,132.94882564262753
2025-07-01,98.30997161175712,63.857009000255495,130.37168278541486
2025-07-02,96.34467411466676,60.485123413701,129.18507567860584
2025-07-03,101.16726762915846,65.9959194569346,134.06250929325773
2025-07-04,101.56180860535783,66.77855448399617,137.11354632813956
2025-07-05,99.44955414567993,67.60890063392303,134.55218128488102
2025-07-06,98.29326130995105,64.38622941988231,132.32962017655143
2025-07-07,99.6731599564979,64.12504232053202,132.3995530086702
2025-07-08,94.94117089614247,61.07702879537571,129.85215832877165
2025-07-09,92.46230703224363,59.23790448059604,127.80409879859313
2025-07-10,96.76053856819108,63.295674649085264,128.79050903495724
2025-07-11,96.63556739000288,63.714703502028435,130.76276607455284
2025-07-12,94.02500553091846,62.29222421687284,128.64323300823338
2025-07-13,92.40822304257222,58.93889528311731,127.08121650955731
2025-07-14,93.38185423095786,58.97912780390383,127.06056841079211
2025-07-15,88.31354689247496,53.6179617623559,121.78337558174499
2025-07-16,85.58290521725785,51.19557454970435,119.53951484299675
2025-07-17,89.7269202119403,54.62314573836468,123.37599980118863
2025-07-18,89.55634495084712,55.13764811340954,124.9520062002271
2025-07-19,87.01752085731582,53.09477138748747,123.67261199068676
2025-07-20,85.5959304211484,52.13571617936023,119.22467105266135
2025-07-21,86.89147389852616,52.120713577603034,120.33794429085805
2025-07-22,82.27206149089815,49.67626753843329,113.50646508382528
2025-07-23,80.11447661161526,45.76156988137377,112.57060389783858
2025-07-24,84.94980697834728,52.38138772845872,120.01082053901628
2025-07-25,85.57990158576887,50.90429999461327,120.16451598020511
